KingsChat,i just installed and it wants me to update when there's no update available,1
KingsChat,App is very good. would give it five star since ir promotes the Gospel. the new update is crushing the app. Background notifications arent coming through.,1
KingsChat,Exceptional. I recommend this app for everyone.,1
KingsChat,why i can't login with my facebook a/c???,0
KingsChat,super. i love this app its worth having and worth using.,1
KingsChat,The best there is and the best ever will be!,1
KingsChat,"Hello. Thank you for this app. Can you add the ability to post pictures/videos from other applications to all options of the app and not just send private messages, i.e if I want to share a picture from WhatsApp to King's chat I should be able to choose whether to post on my timeline or as a status. At the current moment I can't do that",0
KingsChat,"excellent ap, better than all the rest",1
KingsChat,since April not able to login to kingschat i dnt know wats happening,1
KingsChat,"Great app, it is an all in one app.",1
KingsChat,so just cause im south african u wont be able to verify my no. im pissed right no,0
KingsChat,"Amazing app. I will advice everyone to get on board, this is the best app in the whole world. User friendly",1
KingsChat,only ad post by users. please review it.,0
KingsChat,Good & inspirational. The best ever,1
KingsChat,This is an excellent communication platform. Here you get santified words from on high.,1
KingsChat,New Application with a lot of Communities.,1
KingsChat,the Best of its kind.... where kings and queens Fellowship.... it's Heavenly,1
KingsChat,Full of bots and spam,0
KingsChat,It's amazing,1
KingsChat,for the spreading of the gospel,0
KingsChat,the best Christian app in the world,1
Twinme,"I really like the concept but there are some minor issues: - The app doesn't support Vietnamese *displaying* so I get error characters (sorry, not *typing* like I wrote) - Lack of emoji & sticker samples and self-destruct timer. - I can't find where to adjust notification sound and text size. - The external speaker volume is too low, almost the same while turning off.",0
Twinme,"I rarely leave a review, but I appreciate this app and its developer(s). They clearly care about their users - they comment on nearly every review and they quickly reply to any feedback. The app itself is great and I love it. The only features I would like to be added soon is saving received media and rotating video to landscape mode when viewed in the app. For the media I've already sent feedback and I was told it's being added soon. Looking forward to it! Very nice app. Thank you.",1
Twinme,Very good app for private chat.But some times messages were not receiving in time. Too much delay.,1
Twinme,"The app is really good. But, there are minor issues. 1.Like the app sometimes crashes when I tap the gallery icon in a chat to send a picture. 2. Msgs are being received or sent little late. (surely not a problem with network) Except these things everything works well. 👍 ZONE - INDIA (ASIA) PHONE - XIAOMI REDMI NOTE 4 (global version) ANDROID NOUGAT.",0
Twinme,Cannot open app after installation. It has a Next button but will not work. FYI I have the latest Android OS.,0
Twinme,"every downloader can expect the ultimate experience except video calling . Also even though in new updates, there ensured recent contacts at top ; that's not yet seem activated . may be my phone isn't compacted to new updates. I'm not sure about it. apart from that the app is amazing , trustworthy",1
Twinme,"doesnt work at all (Germany) and my friend in Turkey said the same. edit: it came back to work again thanks!!! even if I want to send you feedback from the app itself, couldnt coz the whole screen stopped as if you opened a picture and you can't press any button.",0
Twinme,messages have been coming thru in the wrong order and calls can be sketchy but besides that it's an awesome app,1
Twinme,"Excellent tool for private wifi-based communications. Easy to use and understand. However, there's no way to save an image someone sends you.",1
Twinme,"Good Initiative! But Needed Upgradation. There is no incoming call notification, No inbuilt emojis. I'll inform more, after using more..",0
Twinme,"app is great but i have some problem with my touch input (stops working) whenever i open this app. when i go back to home page and other apps, the touch is fine again. Just started to happen recently. What's the deal?",1
Twinme,App is excellent after the last update after receiving the call then the phone locks the call get disconnected automatically please fix this problem,0
Twinme,"It is good but yet you can sould add much more options like hide chat,mute chat, plus some new things which others did not do.Am not saying that it is not good but it is so good. You can add much more atractive things.So please develop your app.All the best.....",1
Twinme,"just install the and hardly tried to create account but no way didn't connecting any contact list, cant hear any thing always showing network failure to twinme service.",0
Twinme,"it is good for sharing video call and voice call very clear but my phone getting hot in a few minutes, im afraid of overheat sounds like explode.",1
Twinme,"After setting profile picture and name, i pressed ok. But its telling no network access",0
Twinme,"After setting profile picture and name, i pressed ok. But its telling no network access",0
Twinme,I am not able to send any message after first message.. I have tried more than five times..,0
Twinme,It's working fine now.. But just too much data is consumed..,0
Twinme,i love this app.... awesome app............. for those who have to talk or chat in secret way ......,1
JusTalk,"Amazing app and all my friends got it as soon as I told them about it. you can contact any friends it is amazing. you get points and win things with them such as 1 week/day VIP special with all the themes and ringtones. with the points you can also get special passes to be able to call people all around the world for FREE! Plus the app is free. I would definitely recommend this app to any one that wants to contact their friends by text ,call or video call for free. overall this app deserves a 5!",1
JusTalk,Calls and messages are not receiving even it is online. Need try many times to connect. both of them can't recieve the messages or calls even if we are in online. Sometimes it will work (after trying around 10-20 times). my location is in India.,0
JusTalk,"Amazing app and all my friends got it as soon as I told them about it. you can contact any friends it is amazing. you get points and win things with them such as 1 week/day VIP special with all the themes and ringtones. with the points you can also get special passes to be able to call people all around the world for FREE! Plus the app is free. I would definitely recommend this app to any one that wants to contact their friends by text ,call or video call for free. overall this app deserves a 5!",1
JusTalk,"Like... app works fine...misunderstood what your trying to say about recording a video , under the impression you could record a video then send it to anyone, not while your on V-chat, but beforehand like in Skype .Can't find a video record button , only when I'm already in video chat , I see record voice button at the bottom of the send message with Emojis pictures Etc .If we could record a video message then send it to someone like on skype that would be cool .thanks :)",0
JusTalk,I love being to video call my husband when he's away on a case. Because he likes his iPhone and i love Android so we cant Duo or FaceTime each other with our app on our phone. so thank you for making something so people can stay connected and not feel so far away because they only hear a voice.,1
JusTalk,Good app..we can easily connect with our friends and family.A very good platform to chat and video call. I can promote your application on my like account it's similar like tik tok. I am having more than thousand of fans. so if you give me a chance so I can promote just talk app,0
JusTalk,"Love it! Great way to communicate with my children when they aren't home. My daughter has all her friends connected as well. A group video option would be icing on the cake however, it is still deserving of five starts without it.",1
JusTalk,"This app operates in fixed focus mode, it will not automatically or manually focus on images very close to the lens. I am very disappointed. Please fix this.",0
JusTalk,"Love it! Great way to communicate with my children when they aren't home. My daughter has all her friends connected as well. A group video option would be icing on the cake however, it is still deserving of five starts without it.",1
JusTalk,The best among equals! The only problem is that the other party doesn't hear you immediately you speak while on voice calls. It takes about 2 to 3 seconds after you must have spoken for the other party to hear what you have said and vice-versa. Please look into this issue.,0
JusTalk,"Im gone away from my wife and really like this app for the video chat. The video call, messaging all work great. Will continue to use, you guys did a great job with this app.",1
JusTalk,I love this app. even when my phone is only running on WiFi it works and I use it a lot. every other video chat app ive tried didn't work and sucked but this one works great in the woods or anywhere. hope this helps,1
JusTalk,it is a great app for parents to get in contact with their kids in an emergency or just to say hi .This app is a money saver it defeats the purpose of a phone.The only thing in the way of being five stars is the need for internet. If you didn't need wifi for this app it would have five stars for me,1
JusTalk,"This app is fine. I would recommend it because you don't have to struggle with codes, and waiting. But the quality of the calls is not the best. Video quality is not amazing and sound is constantly glitching up. my IPhone is currently in rice, and I needed an alternative of facetime for the time being. this works fine.",0
JusTalk,"I never thought i could phone my friends as i am not aloud alot of other things but now i can ,i can alsow chalange them at games and other things.You can pay on apps whilst phoning it is amazing being able to talk to there faces when im not in school.Somtimes it is a bit fuzzy when you phone them but seconds later you can here them clearly",0
JusTalk,I could talk to my friends and when I need something I can get off the app when I'm talking to them so I think this is a 5 star you ever says this is rong then you might be rong,1
JusTalk,i installed the app to all my friend's phones and we discovered it was a fast and interesting way of communicating with each other but what we injoyed most is video calls on group chats # keep it up # guys download and share this app its really awesome,1
JusTalk,it always turns on speaker and starts glitching when i get off the app and switch to another one . also when u try to screen record it goes in slow motion and i think it should go at the regular speed. other than that its an awsome app,0
JusTalk,"awesome app it's just echoing alot but, me and my bff live 800 miles away sooo.. I dont really know but if we were closer it would be great!!!",0
JusTalk,so amazing like you don't even know it just amazing I love it so much like it's like even if you don't have Snapchat on your friends can't FaceTime you just have to download that app,1
ZooRoom,Nothing dump waste app hate this app to the core i suggest no one to download this app,0
ZooRoom,I love how u can face time with anyone u know but strangers so to me this is kid safe and I love all the cool thing this app is amazing,1
ZooRoom,you can do anything you want with your friends but fir me it wasted my battery on my phone.,1
ZooRoom,Zooroom is good but it takes a long time for it to reload,0
ZooRoom,I installed the app but i am unable to open it..it jst keeps loading n loading but not opening trying since 1 hr,0
ZooRoom,"Great and very helpful for project meeting. easy , no configuration required",1
ZooRoom,Horrible o barely even got to see my friends faces or hear them this sucks!,0
ZooRoom,wasn't able to connect with ios friends :(,0
ZooRoom,i love this app it is great wonderful,1
ZooRoom,Is it supposed to work at all? It just loads forever.,0
ZooRoom,The video start upload intermittently in the middle of the cal,1
ZooRoom,this app really helps me. now I get to talk to my friends.,1
ZooRoom,never able to get in,0
ZooRoom,"fun,funny,and easy to use.",1
ZooRoom,hit or miss,0
ZooRoom,Very useful like it very much,1
ZooRoom,"not opening, very slow",0
ZooRoom,Awesome tool for running a National business...love it,1
ZooRoom,The simplest of apps i've ever used. Works well on slow data speeds as well. Connects really fast. No phone number or registration required. .Kudos!,1
ZooRoom,This is great for talking with my friends and I love that it works on both android and Apple because most of my friends have Apple phones and I have a Samsung,1
ZooRoom,Hangs most of the time,0
ZooRoom,Lovely I enjoyed,1
Tubi,I LOVE Tubi! It gives me the ability to watch movies and shows with my granddaughter that we both like without having to pay the ever increasing costs of cable and Netflix. I will HAPPILY watch a few commercials to be able to watch great videos for free. I was even able to get my grumpy son-in-law to install it on his phone because he liked all the stuff too. I recommend EVERYONE installing Tubi on all their devices!,1
Tubi,"Nice selection. A few commercials, but probably fewer than on a network. Nice to be able to pause and resume whenever you want.",0
Tubi,"i have never had anytype of problems out of this app. every movie ran smooth. so many choices in movies and different selections that you will be satisfied in any class of movie you choose. never stops or slows down and always starts up quickly. this is the best movie app out there by far , free movies up to date any many new releases. select, save, and pick up where u left off. very fine app. tubi is the best !!!!",1
Tubi,"Love it so far. Watched one movie with no problems or issues. Only had 2 short commercials, about 10 seconds each. By far the best app I've used yet and I've used many.",1
Tubi,Love it love it love it. Forget NetFlix and Amazon Prime they offer a free trial and its awesome but then they want $$$. Tubi never asks for $$$ and you get GREAT movies. No buffering no waiting for your movie to load nothing slow about it. Yea you get 2-3 15-30 second commericals ever so often but TV programming is a lot worse. So all in all I'd give them 10 stars but it wasn't an option!,1
Tubi,it needs more movies like mean girls or little the one that came out on april 12 did you see it it do not have the speashel thing that be on neflix or hulu or Plex. oh and it is not good to have scary movies on tubu- free movies ,0
Tubi,"I love this app great movies and so many selection of movies to choose to watch.action,drama,comedy,and horror but my favorite one of all is marital art movies I'm a big fan when it comes to marital movie old or new good graphics and most of all it's free thank you.",1
Tubi,Selections are good. Enjoying the horror movies an old TV shows. Have yet to have any problems and would definitely recommend this app to my friends.,0
Tubi,"I love B movies and this has them!! If your a movie buff, this is the one for you. Been tired of the new Hollywood scene, they suck with rehashed cinema classics.",1
Viber,"Don't get tricked. This app might seem good, but inside there are barely any movies. No avengers movies, no star wars movies, nothing.",0
Viber,great app has alot of great movies and tv shows all for free. There's a few ads here and there but hey its free people. Works great on my rokus and my android phone. Keep up the great work Tubi.,1
Tubi,Tubi has some really good programs and movies the commercials are short and don't happen frequently. It was recommended and I have not been disappointed.,1
Tubi,you all have two different faith-based movie lines that is very important for me. Y'all also have a good mix of other types of movies that I also en,1
Tubi,"Don't bother with this one, the developers are dishonest. It's ad supported because it's free, so when it cut to one a few minutes into the film, it was jarring, but expected. I hit the ""back"" button and a message said the movie would return after two ads. I endured both, but a third started. I hit ""back"" to try and escape the extra ad, and a fourth started, and a message then said the film would continue after three ads. The app can't even keep it's scams straight. Don't waste your time.",0
Tubi,"Great movie and tv show selections. And damn it, its free. Not too many ads and when there are, they are very short. In my opinion this is the best free movie app out there right now. Never had any problems loading up. Huge selection of stuff for free. A lot of older stuff on here. Try finding the Weird Science tv show from the 90s for free anywhere else. Lots of those classic shows from the 70s and 80s like 6 Million Dollar Man, Bionic Woman, The Hulk. Love it.",1
Tubi,".a generous four stars for content, but a much lower rating, if I could, on overall functionality of the app. I've had it, then deleted it, all because the app is so lacking as far as keeping a connection and moving on to the next episode in a series... I'd love to see some improvements. I feel confident that it has nothing to do with my equipment here as I do not have these issues any other time I am streaming. Again, great selection of content considering there is no charge...",0
Tubi,"Very neat, far better than what I expected. The movie's and shows aren't the most RECENT blockbusters but they WERE a year or so ago & are still great movies & shows. If you're looking for something to watch that's not on TV or Netflix & it's FREE this is a pretty awesome little app, give it a try. I've had no problems & it's user friendly. Using this has made being a terminal insomniac more bearable & the late night hours don't seem as long. I recommend it",1
Tubi,It was bad. I loved it in the beginning but its suddenly stopping every 10 seconds. I have deleted cache and data. I uninstalled the app and reinstalled it. My system is up to date. I turned my android off and back on. It still wont play movies. I thought this was best of all but Not anymore. Dont know what else to do. Getting ready to remove it and look for another. Can you fix this??????,0
Tubi,"Tubi is quite simply too good to be true. The movies are free The selection is brilliant, especially the documentaries and the cult stuff. Someone has incredible taste! There's only a few commercials, like maybe two per movie, and one of the local ads was actually helpful! Maybe there will be.charge someday, or maybe you wont like what I like, but its worth a look, especially if you think the movies at Krackle are meh. I paid for Netflix, but Ive barely touched it since I found Tubi!",1
Tubi,"i watch Tubi more than Netflix account. This is such a cool network. i only have 2 proplems with it. 1) sometimes the commercials are so loud they're almost deafening, especially if i'm watching on my cell phone and using earphones. 2) WhenI try to watch a movie, sometimes it will buffer every 10 or 15 seconds. When I stop the app and restart it, it doesn't fix the issue. Why is this happening? it doesn't do it with TV shows.",0
Cricinfo ,This app used to be perfect before the update. After the new update it sucks so bad,0
Cricinfo ,this app light and easy for all info about cricket world,1
Cricinfo ,Most power consuimg app I have ever used. Searching anything is a total fail,0
Cricbuzz,App gets crash most of the time,0
Cricbuzz,New updated version very slow,0
Cricbuzz,very useful little solve updating score up to date that only issue,1
Cricket Scorer,A very good app,1
Cricket Scorer,I couldn't open the app. It crashes when I open it,0
Cricket Scorer,Nice app and Easy to Update the score,1
Cricket Pace,it's seriously worst experience with this,0
Cricket Pace,App is full up to date with scores. Even if I am not able to watch tv I am not behind on the MATCH,1
Cricket Pace,This is very fantastic because it tell score before tv,1
CricZoo,This site posts adv. about PlayX etc. Please dont use those sites,0
CricZoo,Not good. I have previously reviewed this app by giving it 5 stars,0
CricZoo,worst app it gets hanged frequently,0
Cricingif,The experience is nice overall,1
Cricingif,Brilliant effort carry on your improvement,1
Cricingif,"one of the best cricket app, this app deserves 5 stars, i just love this app",1
Cricket Next,Very bad app and very buggy,0
Cricket Next,App is crashing again and again,0
Cricket Next," it's a worse app, very hard to find the live matches and update",0
Cricket Corner,"Fastest live line, thanks",1
Cricket Corner,This app is great very fast score show. Fast live line.,1
Cricket Corner,Cricket live score is wonderful app.,1
CricNews,Nice development. Thank You developer,1
CricNews,"Nice,, very much light. Love it.",1
CricNews,Great app. Nice UI. THANKS,1
Goal.com,This update has fixed the persistent crashes of the previous version,1
Goal.com,"suddenly i am unablr to acces this app, very bad",0
Goal.com,The best app i'm using so far,1
All Football," I am happy to be an All Football subscriber, and I pledge my allegiance to u as long as u continue with the customer friendly fantastic products and services that u offer.",1
All Football,it's a wonderful app pertaining to football notifications and schedule,1
All Football,In fact a noble price should speedily be awarded to each maker of this app,1
Live Score,good application for football lover,1
Live Score,A must have app for football fans,1
Live Score,my favorite soccer updates app so far,1
Fotmob,"Great UI, everything organized well. Good filtering & Sorting options",1
Fotmob,This app is just perfect,1
Fotmob,Best Soccer app out there! ,1
One Football,informative,1
One Football,Fantastic app. Been enjoying it for years.,1
One Football,There is a bug in this app where I select an article but it opens the top most one,0
Forza Football,"Works better now, thanks for your hard work!",1
Forza Football,amazing app to follow your favorite team and league and mostly everything related to them...,1
Forza Football,Great live scores and statistics from any league you could possibly want!,1
Soccer 24,Fantastic App. Real time update and notification. I Love this App. Have recommend it to ten peoples already.,1
Soccer 24, no game live here in this app,0
Soccer 24,Really drains battery since loading matches is really slow,0
Sofa score,"Amazing app, however the Dark Mode isn't good enough",1
Sofa score,The only best I love this app all games with all different kinds of sports,1
Sofa score,"Detailed, Impressive! ",1
Sky Sports,Decent app but for a sky sports app id expect alot better,0
Sky Sports,Reasonable all but many leagues left out and there are many other apps around now that are far better and more user friendly.,0
Sky Sports,"It's quite good, it could be easier to find scores and certain videos though",0
ESPN,This app is the best source for sports information,1
ESPN, i really hate the direction it took to include social media.,0
ESPN,"The ""watch"" function has stopped working on Chrome OS",0
Sonyliv,Application can't even open,0
Sonyliv,Nice app. All episodes of the programmes get uploaded timely.,1
Sonyliv,This really is unpredictable.,0
TSN,The live stream function doesn't work,0
TSN,TSN is horrible,0
TSN,"I love tsn, but this app is horrible",0
Bioscope,very cool app,1
Bioscope,This app is very good see the all kinds of tv show,1
Bioscope,This is one of the best and greatest app in the world,1
Jagobd,This an amazing app,1
Jagobd,This a good app. But you should add more important channel in this app,1
Jagobd,I'm satisfied about it,1
Net Flix,Was a great offer till Netflix kept raising their rates and decided to lower the movie standards,0
Net Flix,Working better with Chromecast and Google Home,1
Net Flix,"Good interface, especially the volume bar placement",1
IMDb,A very useful app,1
IMDb,"so. buggy. I'm trying to swipe through recommendations, but it seems to be in a loop...",0
IMDb,Was quite good until it kept recommending i watch the same films ive already rated,0
Amazon,Amazon Prime Video is more than a great App to have on my mobile device,1
Amazon,Very poor attempt at a streaming service app,0
Amazon,Seems quite interesting at first. Maybe not the best and latest movies but it is cheap,0
TV time,5 stars to 2 stars. Because this new design is terrible,0
TV time,This App is really great and makes my tv show tracking so much more enjoyable,1
TV time,Used to me be perfect but the new theme makes it harder to see the information I want,0
Media Screener,This honestly sucks,0
Media Screener,Apps like this should be sideloaded,0
Media Screener,Waste of time wish I could give 1 star,0
Dream League Soccer,Highlights has a bug where the player who scores a goal is not shown if he gets subbed,0
Dream League Soccer,The game's difficulty level has always been easy but after the recent update to the game,0
Dream League Soccer,"I love this game, never get tired of playing it",1
Pooking - Billiard city ,"A really fun game, easy to play",1
Pooking - Billiard city ,"Basic pool game, simple easy user interface and accurate mechanics make this a fairly realistic game",1
Pooking - Billiard city ,I enjoy it quite a lot mostly because you can enjoy playing it when not on line,1
Real Cricket,"For purchasing any thing u people ask for real money, there is no use of game coins",0
Real Cricket,Best cricket game on play store. Most realistic.,1
Real Cricket,"Great game, thoroughly enjoyable graphically and technically.",1
Fifa soccer,Game is generally good,1
Fifa soccer,Game screws me over by giving the opponents better chances even if MY chances are considered better,0
Fifa soccer,Great game! A lot of events and new stuff every week,1
Shooting World,"good game, so far it's pretty fun",1
Shooting World,Really fun addictive game. Great job to the creator,1
Shooting World,not real enough but good fun non the less,1
8 ball pool,The game itself is one of the best pool games,1
8 ball pool,This is the best 8 ball app that I've played,1
8 ball pool,very realistic when it comes to shooting and ball interations,1
Score,Very bad control of players and the advertisement for revie and bugs is not good enough,0
Score,A good game but just way too many ads,0
Score,Latest season is Incredibly poor the A.I is absolutely shocking worse than ever,0
Archery,this is the best game that I have played and very easy to play with your new friends ,1
Archery,game is good but many adds here,0
Archery,good graphics and challenging,1
Badminton Legend,Very nice and cool and funny as the other day when you get home from work,1
Badminton Legend,this game is very good .it trains badminton to us,1
Badminton Legend,it is very nice game. it is really amazing when i played the game it such beautiful.,1
WGT golf,I am having trouble logging into my account on my Chromebook. ,0
WGT golf,Annoying push windows to get you to purchase items.,0
WGT golf, load times are atrocious. Developers need more servers. its not worth it and more,0
Flip Diving,"Loving this game. So simple, and almost therapeutic when you get a smooth dive",1
Flip Diving,"Good time killing game, opens and loads quick",1
Flip Diving,"To be honest, this game is great.",1
Darts Master ,I like this game because it has a variety of game modes to choose from,1
Darts Master ,"Hey guys, great app, but could you please release an update with a Story mode ",1
Darts Master ,I ts okay real darts r easier to throw and aim.,1
Carrom pool,This is an excellent game. Fantastic interface and clean and clear.,1
Carrom pool,I am playing this game.. very nice and am enjoying lot,1
Carrom pool,This game is nice to play,1
Bowling king,"Was fun to begin with but you soon realise its just another P2W app. Strike after strike, some people dont even try",0
Bowling king,I've played this game for a long time. Over a billion in chips on my last device but none of it transfered to my new device,0
Bowling king,This game is fun but crashes often and when it does you lose your bet,0
Carrom Pool,Addictive,1
Carrom pool,No boring. Just fun fun fun,1
Carrom pool,so vulnerable,0
Carrom pool,Highly Entertaining Game ,1
Carrom pool,it's really good and addicting,1
Carrom pool,simply superb,1
Carrom pool,game is good very intresting ,1
Carrom pool,It's an awesome game,1
Carrom pool,no doubt about that its a great game,1
Carrom pool,lot of excitement and real feeling of actual competitions,1
Carrom pool,the best part of this game is that you can play with anyone across the globe and there is no space for cheating here,1
Carrom pool,"fraud game, sometimes with higher amounts opponents are ROBOTS",0
Pooking - Billiards City,Excellent & very realistic pool simulation,1
Pooking - Billiards City,Downgrading review. Ads are now intrusive,0
Pooking - Billiards City,It is a good time pass,1
pooking - billiars city,The game is pretty good ,1
Pooking - Billiards City,"It's bad form to cheat, at any time",0
Score! Hero,It's a good game but running out of play ,0
Score! Hero,it's almost unplayable with its heart system,0
Score! Hero,"While the gameplay is decent, there are a lot of factors that don't make sense",0
Score! Hero,terrible experience with this game,0
Score! Hero,Game is pretty good but tries to sell you extra stuff constantly,0
Score! Hero,The game is extremely frustrating,0
Score! Hero,it has great graphics and it is one of my favourite game,1
Score! Hero,Everything in this game deserves high praise,1
Score! Hero,This game could be very good but if only the players weren't mentally challenged,0
Score! Hero,"Great game, good graphics, amazing game",1
Score! Hero,Very bad control of players,0
Golf Rival,This game was fun prior to the last update,0
Golf Rival,Upgrading to higher level clubs takes long unless you pay to play,0
Golf Rival,Shots often go no where near lined shot,0
Golf Rival,this game was great until the kingdom update happened,0
Golf Rival,Tries hard to be good but it ain't a good game.,0
Golf Rival,"you have to spend a lot of money to get anywhere, not enough rewards",0
Golf Rival,The game itself is really well designed and addictive,1
Golf Rival,this game does not work right,0
Golf Rival,DO NOT WASTE YOUR TIME,0
Golf Rival,Your game is not worth the powder to blow it up,0
Golf Rival,I spent waaaayyy too much money on this game and I still have gotten nowhere.,0
Flip Skater, I do enjoy it as a good time killer,1
Flip Skater,this is a good game no ads actually,1
Flip Skater,This game is so addictive,1
Flip Skater,this app is super fun,1
Flip Skater,I FREAKING LOVE IT!,1
Flip Skater,This game is simple but fun,1
Flip Skater,I think the game is amazing with the graphics and all of the thing you can do on tricks,1
Flip Skater,where is gender identity ? gender expression ? sexual orientation ? ,0
Flip Skater,it's quite entertaining and gives you something to do when your bored,1
Flip Skater,this game is epic I really love it thank you guys for making this game,1
Flip Skater,this game is very very fun and I will have to do a fortnite Dance,1
Real Carrom ,the updated version is very bad.,0
Real Carrom ,This game can be hacked so easily by many players.,0
Real Carrom ,there are too many bugs in this game,0
Real Carrom ,new update is worst,0
Real Carrom ,"bad controls, bad graphics!! do not recommend at all ",0
Real Carrom ,the worst update game many more ads on display ,0
Real Carrom ,The app is not working properly after the updation,0
Real Carrom ,rotating striker is too tough can't set exact direction ,0
Real Carrom ,bad game because you play any time give updet option is blikin,0
Real Carrom ,cannot play game wihout buying coins,0
Real Carrom ,I just uninstall this game...please don't install this game...zero star...,0
Baseball Star,I am completely addicted to this,1
Baseball Star,The graphics are terrible,0
Baseball Star,The game is ok but the hitting is horrible,0
Baseball Star,I love this game because you can play witthout internet,1
Baseball Star,"batting is so bad, pitching is limited",0
Baseball Star,this game is so addicting I've have been playin this for years ,1
Baseball Star,pretty good for a phone sports game,1
Baseball Star,the app is good but needs more frequent updates,1
Baseball Star,graphics of this game is awesome,1
Baseball Star,bad you have to click the target and the bat to hit it very bad and dispointed,0
Baseball Star,Didn't change. still the game I loved a few years back.,1
Baseball Star,It's so much fun becase when you pitch and run bases,1
Head Ball 2,Its awful,0
Head Ball 2,Too many ads and unbalanced gameplay,0
Head Ball 2,A waste of such a fun game,0
Head Ball 2,too much lag for the game to be good.,0
Head Ball 2,Gameplay crashed every 1 match,0
Head Ball 2,There is a limit till which you can introduce ads,0
Head Ball 2,game is a great idea but the pairing is terrible ,0
Head Ball 2,The adverts are 30 seconds long and constant! Almost unplayable and this app is designed for money making,0
Head Ball 2,Fun game but the button layout is absolutely horrendous,0
Head Ball 2,everyone in the game cheat,0
Head Ball 2, it has too many connection issues,0
Head Ball 2,this game steals your money,0
Head Ball 2,Terrible matchmaking and heavily based on a pay to win model,0
Snowboard Party,controls suck waaay too free,0
Snowboard Party,it is awesome and cool because it has a lot of airs,1
Snowboard Party,change my and the paid exp could not be retrieved,0
Snowboard Party,"Very good game, controls are almost there but not quite hence 4 out of 5",1
Snowboard Party,horrible game. the controls suck so bad,0
Snowboard Party,"I truly love this game,",1
Snowboard Party,The rating is just show off. Don't download this game,0
Snowboard Party,"Have many bugs, accomplish the objectives and the system don't recognize it,",0
Snowboard Party,"nice graphics and cool tricks,...I like playing this game a lot,...",1
Snowboard Party,"it's absolutely amazing no doubt about it,",1
Snowboard Party,is a good game just feel ripped off thought i would get a few more levels for my cash,1
Snowboard Party,I loved SSX on the PlayStation 2 and this is the closest game I've seen to that one,1
Snowboard Party,good way to kill time. It's like a Tony hawk but snow boarding.,1
Snowboard Party,Best ever... You can really see progress in your playing skills like actual real snowboarding,1
Snowboard Party,it's ok. destroys your battery. needs a career of some sort,0
Snowboard Party,It is an amazing game i love it ,1
Snowboard Party,Can you make the full version of the game free to play and can you make more gamemodes,1
Snowboard Party,The game is good but if it in races it will be super....,1
Cut Cut - Cutout & Photo Background Editor,"Good app for editing pictures and cut out, I would like the app to have more new features like, color selection and camouflage, etc. This can make the app more useful and effective. Thanks",1
Cut Cut - Cutout & Photo Background Editor,This app is worst. I don't like this app this is not work properly. I have very bad experience to this app. I don't want to give any star to this app. I waste my internet on this app.,0
Cut Cut - Cutout & Photo Background Editor,This app is worst. I don't like this app this is not work properly. I have very bad experience to this app. I don't want to give any star to this app. I waste my internet on this app.,0
Cut Cut - Cutout & Photo Background Editor,my experience was awesome. it helped me to enhance myself. and afterall i loved it . it is full of excitement and such a lovely app. i request u and suggest u guys try it ones. thank u for this app,1
"Photo Editor Pro: Photo Collage, Picture Editor",very good to edit and it also has a secret valt code number 4 numbers. For private things good for a lot more than you would think. you should realy this app. It's good for privacy and security for your private pictures you edit. And you can re arrange the way the way your pictures ar put too. If yplou wonder how good it is well it's great. you should realy get this it will briden any thing you think and make it a lot better than before. But just get the app and have the job done easy peesey.,1
"Photo Editor Pro: Photo Collage, Picture Editor","I'm giving a two, because I can't make mine YT Thumbnails since we have to pay for it and before we didn't. So I'm mad about that.",0
"Photo Editor Pro: Photo Collage, Picture Editor","I'd been long looking for an app that can provide me with the feature of free style collage -exactly the one you have-among all the collage maker apps for a professional piece of work, until I finally got to find this app . the features that u can improve are the background themes ( like inserting a pic, texture, etc.) and make the free style feature even more natural and beautiful by letting the free parts of the images fall out of the background edge. thanks 😊",1
"Photo Editor Pro: Photo Collage, Picture Editor","If you are concerned about your security, dont install this app. It pops up add anytime even when I am not using the app or at the home screen. This is really annoying.Thus, I checked my settings to uncheck the ""display over other apps"". To my surprise, it was already unchecked. The app changes some system settings without your authorization and hides it. And when you try to determine where these ads are coming from, they disappear on its own.",0
Photo Editor Pro,"Very nice, in fact its amazing, it allows you to really get the detail into something you want to edit. Although the could have an enhancer to reduce blur when you crop an image, but its great! Very nice work to the developers, ads aren't very populated and its easy to work with.",1
Photo Editor Pro,there are much better truly free (ad sponsored) apps. you are forced to buy different effects and this will make the app very expensive.,0
Photo Editor Pro,"I am enjoying using Photo Editor Pro, 4 *s from me. It's a great app and I want to give 5 *s. But It's only the style of fonts and lack of choice of fonts, that I found frustrating, but otherwise I love it.",1
Photo Editor Pro,"this is app which is in playstore... many of the people wants to edit their photos... but most of them doesnt have more money to spend on these kinds of apps.. and int the basic version there is only the least number of effects and etc., so this app can be used only by rich peoples..😠",0
PicsArt Photo Studio: Collage Maker & Pic Editor,"It's actually a great app, and really effective and efficient. The only thing is that once I click done, I can't go back and change a thing or remove unwanted stuff, while in apps like Canva I can do that. If this is improved I will for sure rate it 5 stars.",1
PicsArt Photo Studio: Collage Maker & Pic Editor,I have the app on an android and according to the developer I would have to buy another subscription to have it work on an iPad. this is the first pay for app that I have that requires a separate subscription to work on 2 different devices and their response is that it is a requirement of the stores. I will not be renewing once my year subscription is done. there is no refund if you are unsatisfied.,0
